0,342,16,21,121
1,340,9,26,125
2,346,14,25,115
3,332,10,34,124
4,332,7,20,141
5,327,20,17,136
6,335,13,27,125
7,336,9,30,125
8,339,9,27,125
9,346,13,24,117
10,335,12,42,111
11,345,16,30,109
12,335,7,34,124
13,348,7,33,112
14,337,11,41,111
15,346,10,30,114
16,332,7,55,106
17,352,10,47,91
18,341,1,44,114
19,337,8,50,105
20,350,5,40,105
21,343,9,55,93
22,355,6,49,90
23,331,5,63,101
24,335,8,56,101
25,324,5,45,126
26,348,7,44,101
27,358,4,52,86
28,330,5,55,110
29,339,4,61,96
30,333,6,48,113
31,356,6,49,89
32,363,1,48,88
33,349,3,43,105
34,333,5,54,108
35,365,6,33,96
36,340,3,47,110
37,355,5,46,94
38,336,4,40,120
39,336,6,48,110
40,364,6,45,85
41,347,8,54,91
42,334,9,52,105
43,347,5,56,92
44,341,9,43,107
45,335,14,61,90
46,350,4,59,87
47,343,4,65,88
48,343,8,63,86
49,335,10,63,92
50,333,16,67,84
51,342,16,62,80
52,341,8,83,68
53,337,8,84,71
54,357,7,70,66
55,342,7,82,69
56,350,5,85,60
57,335,10,108,47
58,331,5,105,59
59,345,10,101,44
60,350,12,89,49
61,335,11,108,46
62,338,10,115,37
63,324,11,110,55
64,341,7,89,63
65,338,14,55,93
66,338,8,67,87
67,339,12,45,104
68,350,15,46,89
69,326,18,49,107
70,312,15,68,105
71,325,13,56,106
72,344,12,41,103
73,326,8,43,123
74,335,19,48,98
75,336,14,49,101
76,332,12,47,109
77,351,11,49,89
78,347,7,47,99
79,349,14,51,86
80,346,13,60,81
81,337,12,63,88
82,336,7,79,78
83,354,18,57,71
84,335,6,72,87
85,343,9,81,67
86,330,15,83,72
87,345,8,76,71
88,342,12,84,62
89,339,8,108,45
90,331,8,115,46
91,360,9,92,39
92,362,5,98,35
93,345,2,126,27
94,339,10,126,25
95,339,5,135,21
96,361,3,124,12
97,339,0,150,11
98,355,0,139,6
99,360,1,136,3
100,339,2,155,4
101,346,0,152,2
102,355,1,139,5
103,347,0,148,5
104,350,0,140,10
105,354,1,135,10
106,358,1,131,10
107,342,0,148,10
108,361,0,129,10
109,337,1,153,9
110,349,0,132,19
111,341,2,122,35
112,364,2,99,35
113,345,1,124,30
114,363,0,101,36
115,337,1,157,5
116,355,0,142,3
117,333,0,139,28
118,350,1,108,41
119,349,0,122,29
120,365,2,103,30
121,339,0,125,36
122,345,0,119,36
123,362,1,113,24
124,354,2,132,12
125,346,0,131,23
126,342,1,131,26
127,339,0,141,20
128,346,1,135,18
129,349,1,135,15
130,350,0,142,8
131,340,0,151,9
132,367,0,130,3
133,334,0,165,1
134,351,0,149,0
135,349,0,147,4
136,343,0,155,2
137,353,0,145,2
138,346,0,150,4
139,345,0,152,3
140,360,0,138,2
141,372,1,124,3
142,351,0,147,2
143,325,0,173,2
144,344,0,152,4
145,367,0,130,3
146,352,0,148,0
147,360,0,138,2
148,359,0,140,1
149,350,0,147,3
150,334,0,163,3
151,342,0,156,2
152,357,0,142,1
153,333,0,164,3
154,354,0,144,2
155,347,0,150,3
156,350,0,147,3
157,355,0,144,1
158,346,0,152,2
159,338,0,160,2
160,355,0,144,1
161,357,0,140,3
162,358,0,142,0
163,353,0,147,0
164,347,0,151,2
165,341,0,159,0
166,355,0,145,0
167,350,0,150,0
168,356,0,144,0
169,375,0,125,0
170,357,0,143,0
171,332,0,168,0
172,344,0,156,0
173,344,0,156,0
174,362,0,138,0
175,356,0,144,0
176,338,0,162,0
177,336,0,164,0
178,358,0,141,1
179,355,0,145,0
180,338,0,161,1
181,338,0,162,0
182,355,0,143,2
183,345,0,155,0
184,340,0,160,0
185,346,1,153,0
186,351,0,149,0
187,359,0,141,0
188,335,0,165,0
189,357,0,141,2
190,356,0,144,0
191,352,0,148,0
192,353,0,147,0
193,350,0,149,1
194,340,0,160,0
195,346,0,154,0
196,357,0,143,0
197,348,0,152,0
198,353,0,147,0
