0,438,4,36,22
1,426,12,24,38
2,426,12,25,37
3,420,5,31,44
4,412,8,28,52
5,411,6,31,52
6,426,7,30,37
7,412,4,34,50
8,430,5,27,38
9,423,3,25,49
10,425,4,33,38
11,432,2,25,41
12,424,6,34,36
13,426,5,30,39
14,421,3,30,46
15,418,1,36,45
16,428,3,32,37
17,436,3,22,39
18,415,3,34,48
19,438,5,23,34
20,418,3,43,36
21,423,2,40,35
22,430,4,34,32
23,427,8,30,35
24,425,4,36,35
25,424,5,32,39
26,414,5,34,47
27,425,4,32,39
28,427,4,29,40
29,423,6,37,34
30,420,3,36,41
31,435,4,52,9
32,419,2,78,1
33,433,1,65,1
34,429,0,71,0
35,435,1,64,0
36,422,2,75,1
37,417,2,80,1
38,425,0,75,0
39,426,1,72,1
40,428,0,72,0
41,429,0,69,2
42,440,1,59,0
43,449,0,51,0
44,433,0,65,2
45,432,0,68,0
46,429,0,67,4
47,436,2,60,2
48,437,0,59,4
49,435,1,62,2
50,436,0,61,3
51,409,1,84,6
52,433,0,67,0
53,435,0,63,2
54,422,0,73,5
55,439,1,57,3
56,426,1,69,4
57,435,1,53,11
58,424,1,66,9
59,423,0,69,8
60,421,0,65,14
61,439,1,42,18
62,429,1,54,16
63,426,1,60,13
64,432,0,62,6
65,437,0,63,0
66,438,0,62,0
67,424,0,76,0
68,432,0,68,0
69,427,0,73,0
70,418,0,82,0
71,418,0,82,0
72,437,0,63,0
73,426,0,74,0
74,414,1,85,0
75,428,1,71,0
76,436,0,64,0
77,440,0,60,0
78,428,0,72,0
79,418,0,82,0
80,427,0,73,0
81,434,0,66,0
82,431,0,69,0
83,418,0,82,0
84,431,0,69,0
85,440,0,60,0
86,435,0,65,0
87,431,0,69,0
88,417,0,83,0
89,423,0,77,0
90,424,0,76,0
91,423,0,77,0
92,431,0,69,0
93,435,0,65,0
94,424,0,76,0
95,426,0,74,0
96,430,0,70,0
97,425,0,75,0
98,433,0,67,0
99,434,0,66,0
100,433,0,67,0
101,429,0,71,0
102,440,0,60,0
103,429,0,71,0
104,437,0,63,0
105,423,0,77,0
106,415,0,85,0
107,426,0,74,0
108,431,0,69,0
109,430,0,70,0
110,424,0,76,0
111,427,0,73,0
112,428,0,72,0
113,428,0,72,0
114,420,0,80,0
115,434,0,66,0
116,424,0,76,0
117,440,0,60,0
118,427,0,73,0
119,411,0,89,0
120,436,0,64,0
121,423,0,77,0
122,424,0,76,0
123,424,0,76,0
124,424,0,76,0
125,422,0,78,0
126,449,0,51,0
127,439,0,61,0
128,429,0,71,0
129,421,0,79,0
130,429,0,71,0
131,409,0,91,0
132,441,0,59,0
133,440,0,60,0
134,446,0,54,0
135,443,0,57,0
136,439,0,61,0
137,441,0,59,0
138,423,0,77,0
139,423,0,77,0
140,415,0,85,0
141,422,0,78,0
142,429,0,71,0
143,440,0,60,0
144,424,0,76,0
145,442,0,58,0
146,433,0,67,0
147,427,0,73,0
148,436,0,64,0
149,419,0,81,0
150,426,0,74,0
151,439,0,61,0
152,423,0,77,0
153,411,0,89,0
154,438,0,62,0
155,419,0,81,0
156,431,0,69,0
157,441,0,59,0
158,434,0,66,0
159,432,0,68,0
160,431,0,69,0
161,418,0,82,0
162,439,0,61,0
163,440,0,60,0
164,435,0,65,0
165,432,0,68,0
166,428,0,72,0
167,438,0,62,0
168,420,0,80,0
169,425,0,75,0
170,418,0,82,0
171,424,0,76,0
172,427,0,73,0
173,435,0,65,0
174,430,0,70,0
175,414,0,86,0
176,432,0,68,0
177,419,0,81,0
178,416,0,84,0
179,433,0,67,0
180,429,0,71,0
181,423,0,77,0
182,439,0,61,0
183,442,0,58,0
184,425,0,75,0
185,434,0,66,0
186,437,0,63,0
187,428,0,72,0
188,437,0,63,0
189,442,0,58,0
190,430,0,70,0
191,444,0,56,0
192,440,0,60,0
193,430,0,70,0
194,429,0,71,0
195,436,0,64,0
196,435,0,65,0
